Schema,Table,Column,Data Type,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key References,Description,Confidence %,Check Constraint,Default Value
Sales,SpecialOffer,Type,nvarchar,No,No,No,,"Categorizes the nature of the promotion. Possible values: 'Volume Discount', 'Seasonal Discount', 'Excess Inventory', 'New Product', 'Discontinued Product', 'No Discount'.",,,
Sales,SpecialOffer,Category,nvarchar,No,No,No,,"Indicates the target audience or channel for the offer. Possible values: 'Reseller', 'Customer', 'No Discount'.",,,
Sales,SpecialOffer,StartDate,datetime,No,No,No,,The date on which the special offer becomes active and eligible to be applied to sales.,,,
Sales,SpecialOffer,EndDate,datetime,No,No,No,,The date on which the special offer expires and is no longer applicable to sales.,,,
Sales,SpecialOffer,MinQty,int,No,No,No,,"The minimum order quantity required for this offer to apply. For volume discounts, this defines the lower bound of the quantity tier (e.g., 11, 15, 25, 41, 61). Non-volume offers typically have a value of 0.",,,
Sales,SpecialOffer,MaxQty,int,Yes,No,No,,"The maximum order quantity for which this offer applies, defining the upper bound of a quantity tier. NULL for offers without an upper quantity limit (e.g., 'Volume Discount over 60' or non-volume offers).",,,
Sales,SpecialOffer,rowguid,uniqueidentifier,No,No,No,,"A globally unique identifier (GUID) for the row, used for replication and merge operations across distributed database environments.",,,
Sales,SpecialOffer,ModifiedDate,datetime,No,No,No,,"The date and time when the record was last modified, used for auditing and change tracking.",,,
Sales,SpecialOfferProduct,SpecialOfferID,int,No,No,Yes,Sales.SpecialOffer.SpecialOfferID,"Foreign key referencing Sales.SpecialOffer, identifying which promotional offer is associated with the product. Part of the composite primary key. Only 15 distinct values, reflecting the limited number of active promotions.",,,
Sales,SpecialOfferProduct,ProductID,int,No,No,Yes,Production.Product.ProductID,"Foreign key referencing Production.Product, identifying which product is eligible for the associated special offer. Part of the composite primary key. 295 distinct values indicate a broad range of products participate in promotions.",,,
Sales,SpecialOfferProduct,rowguid,uniqueidentifier,No,Yes,No,,"A globally unique identifier (GUID) assigned to each row, used to support replication and row-level identification across distributed systems. Not a business key but a technical identifier.",,,
Sales,SpecialOfferProduct,ModifiedDate,datetime,No,No,No,,The date and time when the special offer–product association record was last modified. Used for auditing and change tracking purposes.,,,
Sales,Store,BusinessEntityID,int,No,No,Yes,Person.BusinessEntity.BusinessEntityID,Primary key and foreign key to Person.BusinessEntity. Uniquely identifies each store as a business entity in the AdventureWorks entity hierarchy. Every store must first be registered as a BusinessEntity before appearing in this table.,,,
Sales,Store,Name,Name,No,No,No,,"The trading name or business name of the store. Used to identify the store in sales orders, customer records, and reporting.",,,
Sales,Store,SalesPersonID,int,Yes,No,Yes,Sales.SalesPerson.BusinessEntityID,"Foreign key to Sales.SalesPerson identifying the sales representative assigned to manage the relationship with this store. Nullable, as some stores may not have a dedicated salesperson assigned.",,,
Sales,Store,Demographics,xml,Yes,No,No,,"XML document containing survey data about the store's business characteristics, including annual sales volume, annual revenue, banking institution, business type (BS=Bike Store, OS=Online Store, BM=Bike Manufacturer), year the store opened, product specialty (Road/Mountain/Touring), store square footage, number of brands carried, internet connection type, and number of employees.",,,
Sales,Store,rowguid,uniqueidentifier,No,Yes,No,,"A globally unique identifier (GUID) for the store record, used for replication and merge operations to uniquely identify rows across distributed database instances.",,,
Sales,Store,ModifiedDate,datetime,No,No,No,,Timestamp recording when the store record was last modified. Used for auditing and change tracking purposes.,,,
